order_id,restaurant_id,customer_id,carrier_id,customer_lat,customer_lon,date,time,is_peak_time,is_weekend,carrier_vehicle,shopping_cart,coupon_discount,order_price,shortest_distance_to_customer,travel_time_minutes,restaurant_rating,delivery_charges
ORD243685,REST0172,CUST01869,COUR1468,-37.8236952,144.97964199999998,2020-06-05,08:38:14,0,0,Bike,"[('bhel puri', 1), ('dahi aloo puri', 2), ('masala poori', 3)]",10,120.654,6587.0,33,,5.8161
ORD320268,REST0538,CUST05908,COUR3373,-37.8206332,144.96685280000003,2020-02-29,17:52:05,0,1,Car,"[('paratha', 1), ('masala papad', 2), ('roti', 3)]",0,92.97,,14,,
ORD097743,REST0538,CUST12341,COUR1117,-37.811836,144.9635767,2020-01-30,19:58:40,1,0,Bike,"[('dragon chicken', 1), ('chicken curry', 1), ('roti', 3)]",40,67.26,,30,,
ORD192833,REST1563,CUST13822,COUR0766,-37.82044929999999,144.95668830000002,2020-07-21,13:03:17,1,0,Bike,"[('chicken biryani', 1), ('bamboo biryani', 1)]",0,28.48,2073.0,10,,5.2352
ORD063313,REST0070,CUST13033,COUR4584,-37.8121636,144.95329080000002,2020-01-27,23:36:15,0,0,Bike,"[('vegetarian', 1), ('noodles', 2), ('veg fritters', 3), ('coffee', 1)]",0,118.77,1804.0,9,,3.5317
ORD319877,REST1149,CUST05579,COUR1314,-37.8017302,144.97941719999997,2020-07-29,18:00:00,1,0,Motorbike,"[('coffee', 2), ('poha', 3), ('french omelette', 1)]",0,112.63,3128.0,6,,5.1815
ORD265784,REST0070,CUST03610,COUR2609,-37.8250579,144.94931599999998,2020-09-30,22:29:00,0,0,Motorbike,"[('noodles', 3), ('veg fritters', 3), ('coffee', 3)]",0,133.41,2887.0,6,,2.8715
ORD090893,REST0070,CUST05190,COUR3865,-37.822767600000006,144.9579929,2020-10-08,19:58:40,1,0,Bike,"[('laksa soup', 3), ('mango salad', 1), ('noodles', 1)]",0,42.06,1999.0,10,,4.9803
ORD281621,REST0070,CUST05880,COUR0052,-37.8122352,144.98987030000004,2020-09-27,06:27:41,0,1,Car,"[('vegetarian', 2), ('babycorn manchurian', 3), ('noodles', 2)]",0,141.69,2086.0,5,,4.1233
ORD009815,REST0538,CUST09255,COUR4242,-37.809585,144.9638506,2020-04-16,03:01:58,0,0,Car,"[('paratha', 1), ('chicken grill', 3)]",10,79.551,,14,,
ORD211522,REST0070,CUST05166,COUR4267,-37.8238402,144.9563789,2020-11-16,11:24:23,0,0,Motorbike,"[('noodles', 1), ('veg fritters', 1)]",0,36.65,2140.0,4,,2.6955
ORD068146,REST0172,CUST09721,COUR1821,-37.810830200000005,144.97583630000003,2020-12-02,09:33:37,0,0,Bike,"[('bhel puri', 2), ('panipuri', 3), ('masala poori', 1), ('dahi aloo puri', 1)]",40,91.8,,29,,
ORD124344,REST0172,CUST12757,COUR3059,-37.8167361,144.92739519999998,2020-04-15,02:22:25,0,0,Car,"[('chaat', 2), ('dahipuri', 3)]",10,73.134,444.0,1,,2.61
ORD258462,REST1149,CUST09377,COUR0741,-37.8142917,144.9631103,2020-09-16,03:09:53,0,0,Motorbike,"[('masala tea', 3), ('french omelette', 3), ('omelette', 3)]",0,147.09,,5,,
ORD277925,REST0070,CUST08000,COUR3522,-37.8193861,145.0073063,2020-03-25,14:58:01,0,0,Motorbike,"[('veg fritters', 2), ('babycorn manchurian', 2), ('mango salad', 3)]",0,111.62,3698.0,7,,3.2755
ORD138029,REST0070,CUST02997,COUR4755,-37.8007208,144.959719,2020-04-06,02:10:32,0,0,Car,"[('veg fritters', 3), ('noodles', 3), ('laksa soup', 2)]",45,67.348,1920.0,5,,3.1594
ORD067158,REST0172,CUST10022,COUR3289,-37.8098465,145.00289619999998,2020-11-23,11:36:15,0,0,Motorbike,"[('dahi aloo puri', 1), ('bhel puri', 3), ('dahipuri', 2), ('panipuri', 2)]",20,121.048,,16,,
ORD285272,REST1149,CUST04831,COUR0232,-37.8092586,144.9418784,2020-05-14,09:25:42,0,0,Car,"[('pav bhaji', 2), ('chicken sandwich', 1), ('masala tea', 1)]",0,50.82,4762.0,11,,4.2362
ORD202751,REST1149,CUST04701,COUR1056,-37.805375299999994,144.9347304,2020-03-23,09:57:21,0,0,Car,"[('poha', 1), ('pav bhaji', 1), ('chicken sandwich', 1), ('french omelette', 1)]",0,49.33,5561.0,13,,4.5066
ORD134730,REST0070,CUST06244,COUR4390,-37.814836799999995,144.9376909,2020-12-02,12:47:28,1,0,Bike,"[('veg fritters', 1), ('vegetarian', 1), ('babycorn manchurian', 3), ('noodles', 1)]",0,128.53,3270.0,16,,5.74
ORD247384,REST0172,CUST03115,COUR2868,-37.8144562,144.9880736,2020-01-02,02:54:03,0,0,Motorbike,"[('chaat', 2), ('panipuri', 2)]",0,88.98,,14,,
ORD091239,REST0070,CUST01815,COUR4916,-37.825609299999996,144.9603689,2020-12-23,10:25:03,0,0,Motorbike,"[('veg fritters', 3), ('babycorn manchurian', 1), ('vegetarian', 3)]",10,124.038,2076.0,4,,2.9819
ORD203267,REST0172,CUST05435,COUR4089,-37.8148152,144.96420890000002,2020-11-24,02:26:22,0,0,Car,"[('dahipuri', 1), ('chaat', 2), ('masala poori', 1)]",0,77.3,4814.0,12,,3.5123
ORD006589,REST1563,CUST13805,COUR1626,-37.8110569,144.96687680000002,2020-07-30,10:40:52,0,0,Bike,"[('chicken biryani', 3), ('dal makhani', 1)]",0,74.68,912.0,5,,3.3316
ORD193529,REST1149,CUST09963,COUR4635,-37.8036321,144.9787692,2020-02-20,17:40:13,0,0,Motorbike,"[('french omelette', 3), ('chicken sandwich', 3), ('egg roll', 1), ('coffee', 2)]",20,81.592,3227.0,6,,3.581
ORD274450,REST1149,CUST10087,COUR0813,-37.8069839,145.0106199,2020-06-27,17:36:15,0,1,Bike,"[('french fries', 3), ('poha', 3), ('french omelette', 1)]",45,69.993,4291.0,21,,5.6887
ORD009501,REST0538,CUST01804,COUR3024,-37.799130700000006,144.9634187,2020-02-18,22:48:47,0,0,Bike,"[('dragon chicken', 2), ('paratha', 2), ('masala papad', 1)]",0,76.62,6284.0,31,,5.502
ORD269930,REST1563,CUST01479,COUR3179,-37.7992381,144.96057140000002,2020-03-05,00:51:25,0,0,Bike,"[('bamboo biryani', 2), ('murgh ghee roast', 2), ('dal makhani', 3)]",10,98.361,2506.0,13,,3.6002
ORD178715,REST0070,CUST12518,COUR1730,-37.818757399999996,144.953426,2020-03-16,11:36:15,0,0,Car,"[('babycorn manchurian', 2), ('mango salad', 1)]",20,45.424,1769.0,4,,3.0987
ORD082267,REST1149,CUST01300,COUR1198,-37.8033334,144.9760114,2020-12-28,02:42:11,0,0,Car,"[('egg roll', 3), ('omelette', 2)]",20,65.392,3001.0,7,,3.7437
ORD139504,REST0172,CUST06150,COUR2138,-37.807598799999994,144.9567996,2020-07-18,14:06:35,0,1,Bike,"[('dahipuri', 3), ('chaat', 3)]",10,92.07,4035.0,20,,5.7984
ORD229154,REST1563,CUST10394,COUR3043,-37.8131321,144.95169909999998,2020-04-29,03:33:37,0,0,Bike,"[('garlic naan', 2), ('bamboo biryani', 2), ('murgh ghee roast', 2)]",45,31.075,,12,,
ORD290917,REST0070,CUST08238,COUR1183,-37.8202843,144.95776850000001,2020-04-17,23:36:15,0,0,Motorbike,"[('coffee', 1), ('vegetarian', 3), ('veg fritters', 2)]",20,80.312,1712.0,3,,2.6606
ORD267392,REST1563,CUST00907,COUR2769,-37.8197635,144.9743772,2020-04-15,08:46:09,0,0,Bike,"[('chicken biryani', 2), ('bamboo biryani', 2), ('murgh ghee roast', 3)]",45,47.3,1330.0,7,,3.2702
ORD202091,REST0538,CUST05633,COUR3657,-37.8122532,144.93881330000002,2020-10-16,05:32:18,0,0,Car,"[('chicken grill', 3), ('dragon chicken', 2), ('biryani', 1), ('chicken curry', 3)]",45,111.216,,20,,
ORD149697,REST0172,CUST00269,COUR0988,-37.8208848,144.962045,2020-04-18,19:03:17,1,1,Motorbike,"[('dahipuri', 1), ('panipuri', 3), ('dahi aloo puri', 2)]",45,73.254,,9,,
ORD148930,REST1149,CUST05568,COUR2390,-37.8126414,144.94850319999998,2020-03-31,21:21:45,0,0,Car,"[('sandwiches', 1), ('masala tea', 2), ('coffee', 2)]",40,60.24,4765.0,11,,4.2439
ORD246167,REST0538,CUST07109,COUR1965,-37.8055008,144.9522729,2020-05-23,21:53:24,0,1,Motorbike,"[('paratha', 1), ('masala papad', 3), ('chicken curry', 2)]",10,67.842,6815.0,14,,4.8151
ORD287977,REST1149,CUST03020,COUR0281,-37.7992068,144.9613139,2020-02-07,21:17:48,0,0,Bike,"[('egg roll', 2), ('french omelette', 2)]",0,44.66,,20,,
ORD154202,REST1563,CUST13601,COUR0523,-37.8031667,145.00449740000002,2020-04-02,10:17:08,0,0,Motorbike,"[('bamboo biryani', 3), ('garlic naan', 1), ('dal makhani', 1)]",0,63.36,3660.0,7,,3.0581
ORD311136,REST1563,CUST03994,COUR1239,-37.824337899999996,144.9445459,2020-04-09,17:52:05,0,0,Bike,"[('garlic naan', 2), ('murgh ghee roast', 1)]",40,14.76,3334.0,17,,4.3896
ORD185539,REST0070,CUST13669,COUR3574,-37.8182748,144.9565053,2020-07-22,21:17:48,0,0,Motorbike,"[('noodles', 3), ('coffee', 2)]",20,51.56,,3,,
ORD073287,REST0172,CUST09778,COUR4616,-37.812075,144.98850869999998,2020-06-20,08:22:25,0,1,Car,"[('vada pav', 1), ('sev puri', 1)]",40,22.02,6958.0,17,,5.657
ORD232337,REST0070,CUST08227,COUR1117,-37.8201307,144.9583071,2020-09-10,16:44:50,0,0,Bike,"[('babycorn manchurian', 1), ('coffee', 2)]",40,24.306,1672.0,8,,3.4762
ORD246734,REST0172,CUST09422,COUR2832,-37.8094296,144.9637378,2020-11-11,04:56:42,0,0,Motorbike,"[('dahi aloo puri', 3), ('sev puri', 2), ('vada pav', 3)]",10,148.437,4538.0,9,,3.3283
ORD168714,REST1149,CUST07623,COUR2648,-37.813352,144.9402417,2020-03-17,20:18:27,0,0,Bike,"[('omelette', 1), ('french omelette', 3)]",0,50.71,4790.0,24,,5.7827
ORD012504,REST0172,CUST02893,COUR1720,-37.8072908,144.9859734,2020-04-28,23:00:39,0,0,Motorbike,"[('dahipuri', 3), ('sev puri', 1), ('masala poori', 3)]",0,125.5,6713.0,13,,4.0717
ORD086350,REST0070,CUST13096,COUR1091,-37.8125305,145.00452880000003,2020-06-25,07:34:56,0,0,Bike,"[('mango salad', 3), ('babycorn manchurian', 2)]",45,38.973,3374.0,17,,4.8372
ORD054385,REST0538,CUST12819,COUR4374,-37.8207891,144.9621034,2020-06-08,06:15:49,0,0,Bike,"[('chicken grill', 3), ('masala papad', 3), ('roti', 3), ('biryani', 1)]",40,105.036,,33,,
ORD242217,REST1149,CUST10086,COUR2999,-37.8069378,145.0099095,2020-04-10,14:10:32,0,0,Motorbike,"[('chicken sandwich', 3), ('french fries', 3)]",45,41.266,4411.0,9,,4.4583
ORD301091,REST0070,CUST00451,COUR0331,-37.8140957,144.9444699,2020-08-17,18:23:44,1,0,Bike,"[('laksa soup', 2), ('mango salad', 1), ('coffee', 2)]",40,21.108,,13,,
ORD111468,REST1149,CUST04012,COUR0366,-37.8035696,144.9480878,2020-05-22,03:29:40,0,0,Bike,"[('coffee', 2), ('pav bhaji', 1), ('chicken sandwich', 3), ('sandwiches', 1)]",0,96.66,,23,,
ORD073095,REST1149,CUST05175,COUR2645,-37.825432799999994,144.95707190000002,2020-04-18,22:05:16,0,1,Motorbike,"[('poha', 1), ('omelette', 3)]",10,77.022,2771.0,6,,4.6969
ORD045733,REST1149,CUST05131,COUR2961,-37.822894399999996,144.9556604,2020-10-24,20:38:14,0,1,Car,"[('omelette', 2), ('french fries', 1), ('egg roll', 1)]",0,75.43,2931.0,7,,4.442
ORD156799,REST0538,CUST10180,COUR2948,-37.8110309,144.9904101,2020-09-11,08:10:32,0,0,Bike,"[('biryani', 1), ('chicken grill', 3), ('paratha', 1)]",0,106.25,,18,,
ORD224054,REST0172,CUST00625,COUR0513,-37.7986482,144.9271207,2020-06-14,14:14:30,0,1,Motorbike,"[('panipuri', 2), ('vada pav', 1), ('bhel puri', 1), ('masala poori', 1)]",0,103.72,,9,,
ORD126988,REST0538,CUST09378,COUR4629,-37.8172114,144.9644553,2020-04-01,04:56:42,0,0,Car,"[('biryani', 2), ('dragon chicken', 3), ('paratha', 2)]",0,128.41,,15,,
ORD168240,REST1563,CUST11844,COUR0563,-37.8090155,144.98370219999998,2020-07-31,08:02:38,0,0,Bike,"[('murgh ghee roast', 2), ('chicken biryani', 2), ('bamboo biryani', 3)]",10,78.687,1178.0,6,,3.4212
ORD345302,REST1149,CUST04377,COUR0076,-37.81727,144.9711017,2020-09-16,02:14:30,0,0,Car,"[('omelette', 1), ('french omelette', 3)]",20,40.568,2325.0,6,,3.8782
ORD262883,REST0070,CUST13300,COUR0023,-37.800650700000006,144.95770919999998,2020-07-24,22:21:05,0,0,Motorbike,"[('babycorn manchurian', 1), ('noodles', 2)]",10,51.669,1987.0,4,,3.3405
ORD062445,REST1563,CUST06141,COUR1485,-37.8072565,144.9578256,2020-01-29,20:02:38,0,0,Car,"[('murgh ghee roast', 1), ('bamboo biryani', 1), ('dal makhani', 1), ('chicken biryani', 1)]",10,54.657,,5,,
ORD045701,REST1149,CUST01064,COUR4958,-37.8252425,145.0165733,2020-09-27,02:26:22,0,1,Car,"[('egg roll', 3), ('french fries', 2)]",0,76.28,,10,,
ORD152839,REST1563,CUST09836,COUR2388,-37.8002715,144.9599632,2020-01-19,18:03:57,1,1,Motorbike,"[('bamboo biryani', 2), ('chicken biryani', 2), ('murgh ghee roast', 3), ('garlic naan', 1)]",40,56.076,2277.0,5,,5.7372
ORD250136,REST1563,CUST00292,COUR3814,-37.8092805,144.93204709999998,2020-12-29,04:56:42,0,0,Motorbike,"[('bamboo biryani', 3), ('chicken biryani', 2), ('murgh ghee roast', 1)]",10,69.975,4350.0,9,,3.5834
ORD258763,REST0070,CUST10917,COUR1199,-37.8007619,144.9728253,2020-03-03,05:04:36,0,0,Motorbike,"[('babycorn manchurian', 1), ('coffee', 2)]",0,40.51,1555.0,3,,3.0985
ORD271190,REST0070,CUST01032,COUR1959,-37.804996200000005,144.9273434,2020-11-09,14:26:22,0,0,Motorbike,"[('laksa soup', 2), ('babycorn manchurian', 2)]",45,34.232,,9,,
ORD295712,REST0070,CUST10837,COUR2070,-37.8005276,144.92644669999999,2020-01-02,19:27:01,1,0,Bike,"[('mango salad', 3), ('veg fritters', 1), ('noodles', 2)]",0,74.04,,31,,
ORD059606,REST0538,CUST04709,COUR0032,-37.809398,144.97367739999999,2020-02-01,18:00:00,1,1,Car,"[('masala papad', 1), ('chicken curry', 3), ('roti', 3), ('chicken grill', 1)]",20,132.912,,12,,
ORD100696,REST1149,CUST13925,COUR3043,-37.8114868,144.9645604,2020-06-01,09:33:37,0,0,Bike,"[('sandwiches', 3), ('chicken sandwich', 1)]",0,73.72,2594.0,13,,4.4631
ORD253307,REST0172,CUST01019,COUR4491,-37.8029182,144.9281234,2020-08-09,15:41:32,0,1,Car,"[('sev puri', 1), ('dahi aloo puri', 1), ('vada pav', 1), ('chaat', 3)]",0,124.71,4031.0,10,,5.2257
ORD347964,REST1563,CUST11297,COUR4365,-37.81905379999999,144.953948,2020-05-26,17:20:26,0,0,Motorbike,"[('chicken biryani', 3), ('garlic naan', 1), ('dal makhani', 2)]",0,104.71,,4,,
ORD121083,REST0538,CUST03773,COUR3490,-37.823092700000004,144.9379385,2020-08-20,14:58:01,0,0,Motorbike,"[('biryani', 2), ('paratha', 2)]",0,64.96,8712.0,17,,4.1346
ORD302790,REST1149,CUST08057,COUR3953,-37.8200419,145.0131268,2020-03-26,17:20:26,0,0,Motorbike,"[('sandwiches', 2), ('omelette', 3), ('chicken sandwich', 2)]",0,122.5,3422.0,7,,3.4905
ORD102865,REST1149,CUST12966,COUR0208,-37.811325,144.9527981,2020-12-23,21:29:40,0,0,Bike,"[('french omelette', 2), ('sandwiches', 2)]",45,35.453,3805.0,19,,5.0335
ORD110002,REST0172,CUST02586,COUR2304,-37.804152200000004,144.9624688,2020-02-08,14:38:14,0,1,Car,"[('vada pav', 1), ('dahipuri', 1)]",45,16.456,,12,,
ORD136132,REST0172,CUST00162,COUR3359,-37.8128818,145.0025987,2020-03-16,20:46:09,0,0,Bike,"[('dahipuri', 1), ('chaat', 3)]",10,68.562,8217.0,41,,6.5647
ORD006177,REST0070,CUST08680,COUR4447,-37.8035787,144.96199860000002,2020-03-16,01:23:04,0,0,Motorbike,"[('coffee', 2), ('veg fritters', 2)]",45,31.02,1471.0,3,,2.6844
ORD160384,REST1149,CUST04796,COUR4842,-37.804721,144.9274749,2020-01-13,14:02:38,0,0,Bike,"[('egg roll', 1), ('coffee', 1)]",0,34.02,,31,,
ORD148898,REST1149,CUST08198,COUR4380,-37.8168075,145.00735930000002,2020-11-14,22:40:52,0,1,Car,"[('egg roll', 3), ('coffee', 1), ('pav bhaji', 2)]",40,52.044,,8,,
ORD018294,REST1563,CUST09965,COUR2493,-37.8037888,144.9780208,2020-01-16,13:07:15,1,0,Bike,"[('murgh ghee roast', 1), ('garlic naan', 1)]",0,17.14,,8,,
ORD273395,REST1563,CUST13566,COUR4545,-37.8041441,144.9673699,2020-08-30,07:27:01,0,1,Motorbike,"[('bamboo biryani', 2), ('garlic naan', 3)]",0,44.6,1385.0,3,,4.0278
ORD119914,REST1149,CUST08944,COUR3936,-37.8020638,144.9657071,2020-07-19,22:56:42,0,1,Car,"[('french omelette', 2), ('french fries', 3), ('poha', 2)]",20,93.416,,8,,
ORD160086,REST1149,CUST01907,COUR1882,-37.8282162,144.98397169999998,2020-07-28,00:39:33,0,0,Bike,"[('chicken sandwich', 1), ('sandwiches', 1), ('pav bhaji', 3)]",0,69.5,1638.0,8,,3.7202
ORD267932,REST0070,CUST10624,COUR2446,-37.805391,144.9576126,2020-08-23,08:46:09,0,1,Bike,"[('babycorn manchurian', 1), ('noodles', 3), ('laksa soup', 1), ('veg fritters', 3)]",0,141.07,,8,,
ORD049129,REST0538,CUST07433,COUR3061,-37.8177602,144.9788454,2020-01-10,07:34:56,0,0,Bike,"[('dragon chicken', 2), ('chicken curry', 1), ('paratha', 3)]",0,108.92,5177.0,26,,5.2127
ORD281005,REST1149,CUST05181,COUR3539,-37.825388399999994,144.95691069999998,2020-12-03,19:54:43,1,0,Bike,"[('egg roll', 2), ('masala tea', 3), ('omelette', 3), ('coffee', 1)]",45,90.706,2781.0,14,,6.1001
ORD291630,REST0070,CUST12690,COUR1678,-37.8033534,144.95020319999998,2020-03-06,13:46:48,1,0,Motorbike,"[('mango salad', 3), ('veg fritters', 1), ('vegetarian', 3)]",20,74.648,2441.0,5,,4.6366
ORD100334,REST0538,CUST04223,COUR3421,-37.82063529999999,144.984965,2020-09-07,23:00:39,0,0,Car,"[('paratha', 3), ('chicken grill', 1)]",10,61.605,4807.0,12,,4.2741
ORD318348,REST1563,CUST07364,COUR2103,-37.8220787,144.9695825,2020-11-25,14:30:19,0,0,Car,"[('chicken biryani', 3), ('dal makhani', 2), ('bamboo biryani', 3)]",0,130.58,1564.0,4,,2.9703
ORD130966,REST0172,CUST03974,COUR3448,-37.814625299999996,145.0132485,2020-07-22,10:44:50,0,0,Car,"[('panipuri', 1), ('dahi aloo puri', 3), ('masala poori', 1), ('bhel puri', 2)]",10,140.292,9272.0,22,,4.7324
ORD215946,REST0538,CUST02210,COUR4467,-37.812267,144.9503742,2020-03-21,04:52:44,0,1,Motorbike,"[('roti', 2), ('paratha', 1)]",10,54.072,7090.0,14,,4.8577
ORD103217,REST0538,CUST13479,COUR4455,-37.8071968,144.9452116,2020-01-03,00:43:30,0,0,Car,"[('dragon chicken', 3), ('biryani', 2), ('chicken grill', 1), ('roti', 2)]",0,169.22,7650.0,18,,4.7386
ORD288384,REST0538,CUST05739,COUR4614,-37.8134906,144.9310399,2020-03-04,15:33:37,0,0,Motorbike,"[('chicken grill', 3), ('roti', 2)]",40,71.538,,19,,
ORD069127,REST0538,CUST02964,COUR4024,-37.8000013,144.98000109999998,2020-11-05,08:58:01,0,0,Motorbike,"[('dragon chicken', 2), ('masala papad', 3), ('biryani', 3)]",0,111.12,4708.0,9,,3.8456
ORD133396,REST0070,CUST10082,COUR0747,-37.80620820000001,144.9584161,2020-01-31,18:11:52,1,0,Car,"[('vegetarian', 1), ('babycorn manchurian', 1), ('laksa soup', 3)]",40,36.534,,3,,
ORD059435,REST0070,CUST13534,COUR4235,-37.8150324,144.9395988,2020-04-26,01:03:17,0,1,Bike,"[('babycorn manchurian', 3), ('mango salad', 3)]",20,76.584,3110.0,16,,5.3315
ORD244078,REST0172,CUST04486,COUR0803,-37.81892929999999,144.9735523,2020-10-16,17:08:34,0,0,Bike,"[('dahipuri', 1), ('bhel puri', 2), ('sev puri', 2)]",0,88.34,5654.0,28,,5.3972
ORD207436,REST0172,CUST02884,COUR2903,-37.819006200000004,144.9891819,2020-07-29,05:00:39,0,0,Bike,"[('dahi aloo puri', 1), ('panipuri', 1), ('vada pav', 3)]",0,98.92,7071.0,35,,6.283
ORD158046,REST0070,CUST13375,COUR2783,-37.817382099999996,144.9526629,2020-05-25,00:55:23,0,0,Bike,"[('vegetarian', 1), ('babycorn manchurian', 1), ('laksa soup', 1)]",45,26.615,1603.0,8,,3.5804
ORD167475,REST1149,CUST08376,COUR2669,-37.799378600000004,144.96428569999998,2020-01-13,21:57:21,0,0,Bike,"[('poha', 2), ('french fries', 1)]",0,59.33,3827.0,19,,4.7226
ORD238959,REST0172,CUST00584,COUR3408,-37.822160600000004,144.9607811,2020-03-14,02:22:25,0,1,Bike,"[('dahipuri', 1), ('panipuri', 3)]",20,66.728,4947.0,25,,6.4333
ORD010287,REST1149,CUST13069,COUR4890,-37.8233126,144.9680648,2020-05-03,07:27:01,0,1,Car,"[('omelette', 1), ('pav bhaji', 2)]",20,39.312,1678.0,4,,4.3475
ORD231159,REST1149,CUST03130,COUR4448,-37.812205299999995,144.9884496,2020-07-27,22:29:00,0,0,Car,"[('egg roll', 3), ('french fries', 3)]",20,76.296,1934.0,5,,3.2797
ORD107323,REST0172,CUST04355,COUR3920,-37.8232434,144.9884208,2020-03-07,17:16:29,0,1,Motorbike,"[('sev puri', 2), ('bhel puri', 1), ('dahi aloo puri', 2)]",10,96.534,7096.0,14,,5.0452
ORD148929,REST0070,CUST08776,COUR1053,-37.800246200000004,144.96072080000002,2020-07-19,11:52:05,0,1,Bike,"[('coffee', 1), ('mango salad', 2)]",0,21.9,1976.0,10,,4.7802
ORD054843,REST1149,CUST08128,COUR0156,-37.8168733,145.00726609999998,2020-03-21,21:41:32,0,1,Bike,"[('egg roll', 2), ('sandwiches', 3), ('masala tea', 3)]",0,145.94,3123.0,16,,5.0595
ORD148932,REST0172,CUST08882,COUR2930,-37.8151528,145.0060579,2020-06-17,01:38:54,0,0,Bike,"[('dahipuri', 3), ('vada pav', 2), ('chaat', 1), ('masala poori', 3)]",20,128.336,8759.0,44,,7.3231
ORD074812,REST0172,CUST09563,COUR0310,-37.8260097,144.9666793,2020-08-25,06:35:36,0,0,Car,"[('chaat', 3), ('masala poori', 1)]",0,85.28,5275.0,13,,3.5566
ORD094622,REST0172,CUST03691,COUR1226,-37.805238700000004,144.9556241,2020-03-20,20:30:19,0,0,Car,"[('bhel puri', 1), ('dahi aloo puri', 2), ('vada pav', 1)]",0,84.44,4176.0,10,,3.9406
ORD131521,REST0172,CUST00414,COUR4436,-37.82454439999999,144.9888975,2020-11-14,09:57:21,0,1,Bike,"[('panipuri', 1), ('masala poori', 1), ('bhel puri', 3), ('sev puri', 2)]",0,138.69,7022.0,35,,6.7812
ORD346121,REST0538,CUST04306,COUR1569,-37.81984779999999,144.9798461,2020-06-02,20:18:27,0,0,Bike,"[('dragon chicken', 1), ('masala papad', 1), ('chicken curry', 3), ('chicken grill', 3)]",0,168.28,5587.0,28,,5.3795
ORD260100,REST0070,CUST12981,COUR3271,-37.8120238,144.9523039,2020-10-16,03:33:37,0,0,Bike,"[('babycorn manchurian', 1), ('laksa soup', 1)]",40,18.672,1932.0,10,,3.8167
ORD032784,REST1563,CUST13201,COUR3686,-37.81989,144.97692780000003,2020-12-13,21:49:27,0,1,Motorbike,"[('bamboo biryani', 3), ('murgh ghee roast', 2), ('garlic naan', 1), ('dal makhani', 2)]",40,63.174,,3,,
ORD186896,REST0172,CUST00362,COUR2387,-37.82014,144.9824864,2020-11-29,22:25:03,0,1,Motorbike,"[('chaat', 2), ('vada pav', 1), ('panipuri', 3), ('sev puri', 3)]",45,103.846,6612.0,13,,5.0079
ORD042860,REST0538,CUST12402,COUR2668,-37.8097895,144.94640180000002,2020-06-09,02:30:19,0,0,Motorbike,"[('masala papad', 2), ('biryani', 2), ('dragon chicken', 2), ('roti', 2)]",0,133.64,7556.0,15,,3.8713
ORD339572,REST1149,CUST09882,COUR3880,-37.818954,144.9432642,2020-01-26,19:50:46,1,1,Car,"[('french omelette', 3), ('chicken sandwich', 1), ('masala tea', 2)]",0,69.97,4319.0,10,,6.3202
ORD064492,REST0172,CUST07655,COUR4297,-37.8136729,144.9410854,2020-08-30,07:19:07,0,1,Motorbike,"[('chaat', 2), ('panipuri', 2)]",20,71.184,2408.0,5,,4.1743
ORD217968,REST0070,CUST07761,COUR1183,-37.8133821,144.9651246,2020-01-14,15:41:32,0,0,Motorbike,"[('vegetarian', 1), ('veg fritters', 2), ('babycorn manchurian', 1)]",0,82.9,,1,,
ORD037378,REST0538,CUST08110,COUR0116,-37.8177322,144.9918048,2020-05-29,22:44:50,0,0,Bike,"[('chicken grill', 2), ('roti', 3), ('paratha', 3)]",20,128.984,,20,,
ORD235779,REST0172,CUST10143,COUR3643,-37.7991393,144.9891178,2020-07-25,12:55:23,1,1,Bike,"[('vada pav', 3), ('bhel puri', 2)]",0,86.18,,38,,
ORD023227,REST1563,CUST07431,COUR3021,-37.8120608,145.0145128,2020-01-02,11:48:07,0,0,Car,"[('bamboo biryani', 1), ('garlic naan', 1), ('murgh ghee roast', 2), ('dal makhani', 1)]",40,36.3,,9,,
ORD123216,REST0172,CUST00432,COUR2862,-37.819094899999996,144.986234,2020-08-09,02:14:30,0,1,Bike,"[('sev puri', 3), ('bhel puri', 3)]",20,90.336,6774.0,34,,7.0329
ORD288694,REST0070,CUST00694,COUR0832,-37.8052737,144.9953084,2020-06-24,13:15:09,1,0,Motorbike,"[('noodles', 1), ('mango salad', 3), ('coffee', 1), ('babycorn manchurian', 1)]",40,42.048,,6,,
ORD261874,REST0538,CUST04795,COUR3002,-37.804768599999996,144.92610469999997,2020-05-02,14:34:17,0,1,Bike,"[('masala papad', 2), ('paratha', 2), ('dragon chicken', 2)]",40,49.02,9289.0,46,,8.1793
